ID,city,NO,VMDPP,VMKMT,VMOTHER,VCDPP,VCKMT,VCOTHER,VP
E665,E,665,486,431,13,451,225,176,1
E666,E,666,433,649,10,404,382,240,1
E667,E,667,621,869,10,584,523,294,1
E668,E,668,515,484,19,483,321,144,1
E669,E,669,437,536,13,460,336,122,1
E670,E,670,417,471,12,420,327,109,1
E671,E,671,455,362,17,409,276,100,1
E672,E,672,432,515,12,371,353,158,1
E673,E,673,367,291,12,431,137,57,0
E674,E,674,508,492,12,654,200,107,1
E675,E,675,642,615,13,846,244,117,0
E676,E,676,600,597,13,689,260,186,0
E677,E,677,616,496,17,716,209,140,0
E678,E,678,487,557,18,556,285,158,0
E679,E,679,483,487,22,556,246,113,0
E680,E,680,447,565,10,465,332,162,0
E681,E,681,424,505,20,474,274,141,1
E682,E,682,486,473,11,551,237,125,0
E683,E,683,503,276,14,516,127,92,0
E684,E,684,545,364,12,550,182,128,0
E685,E,685,543,520,11,513,284,183,0
E686,E,686,501,550,7,529,348,111,0
E687,E,687,435,627,13,419,408,167,1
E688,E,688,543,782,12,552,468,227,1
E689,E,689,489,677,12,472,377,222,1
E690,E,690,539,774,13,493,496,227,1
E691,E,691,531,757,26,461,445,296,1
E692,E,692,592,772,16,554,489,247,1
E693,E,693,375,645,20,372,352,217,1
E694,E,694,432,292,13,375,201,81,1
E695,E,695,374,350,17,288,280,99,1
E696,E,696,526,350,11,510,192,137,1
E697,E,697,558,415,7,589,219,122,1
E698,E,698,579,640,21,495,446,174,1
E699,E,699,505,512,14,480,263,186,1
E700,E,700,531,473,9,466,296,153,1
E701,E,701,461,654,10,445,360,200,1
E702,E,702,598,683,12,579,429,219,1
E703,E,703,556,703,13,515,425,222,1
E704,E,704,659,727,11,617,426,220,1
E705,E,705,646,745,15,595,423,252,1
E706,E,706,591,758,16,560,422,230,1
E707,E,707,730,845,24,657,533,292,1
E708,E,708,509,615,16,387,373,275,1
E709,E,709,516,585,14,388,320,272,1
E710,E,710,409,475,11,305,265,239,1
E711,E,711,371,438,10,280,255,209,1
E712,E,712,284,476,10,244,260,203,1
E713,E,713,566,637,19,386,365,343,1
E714,E,714,387,367,24,246,207,201,1
E715,E,715,439,547,9,389,330,206,1
E716,E,716,458,349,8,428,189,132,1
E717,E,717,577,889,21,454,534,360,1
E718,E,718,583,593,13,440,378,182,1
E719,E,719,405,635,16,280,442,202,1
E720,E,720,448,602,17,394,330,185,1
E721,E,721,472,690,19,328,468,230,1
E722,E,722,524,625,22,369,437,178,1
E723,E,723,536,696,11,437,447,204,1
E724,E,724,464,403,15,350,267,133,1
E725,E,725,439,423,12,308,308,139,1
E726,E,726,432,406,2,348,251,133,1
E727,E,727,509,366,11,369,220,207,1
E728,E,728,520,499,8,369,276,249,1
E729,E,729,487,428,11,348,189,281,1
E730,E,730,406,529,13,293,292,241,1
E731,E,731,395,401,8,256,203,234,1
E732,E,732,310,233,10,230,139,86,1
E733,E,733,460,418,16,342,245,180,1
E734,E,734,435,492,13,287,310,204,1
E735,E,735,465,593,14,329,382,216,1
E736,E,736,517,525,12,177,555,113,1
E737,E,737,409,588,9,208,530,103,1
E738,E,738,687,938,12,216,864,167,1
E739,E,739,421,489,11,112,483,70,1
E740,E,740,363,479,8,145,457,59,1
E741,E,741,435,667,20,141,633,110,1
E742,E,742,363,411,16,138,413,63,1
E743,E,743,514,567,13,185,557,79,1
E744,E,744,492,321,11,160,400,73,1
E745,E,745,397,471,11,152,461,94,1
E746,E,746,444,396,14,128,405,67,1
E747,E,747,523,374,10,155,379,85,1
E748,E,748,447,414,17,120,466,130,1
E749,E,749,383,393,15,118,407,124,1
E750,E,750,425,354,5,115,392,112,1
E751,E,751,497,321,23,107,367,101,1
E752,E,752,471,326,13,91,441,80,1
E753,E,753,411,265,10,119,309,54,1
E754,E,754,485,475,11,176,488,76,1
E755,E,755,351,230,5,95,224,32,1
E756,E,756,337,221,4,73,182,33,1
E757,E,757,516,428,12,85,463,80,1
E758,E,758,345,184,8,90,187,23,1
E759,E,759,421,266,6,97,351,41,1
E760,E,760,473,406,15,139,435,99,1
E761,E,761,478,407,5,143,396,85,1
E762,E,762,346,364,10,169,350,61,0
E763,E,763,284,331,9,79,303,66,1
E764,E,764,344,194,9,76,237,57,1
E765,E,765,454,329,8,111,417,69,1
E766,E,766,186,530,8,41,532,38,1
E767,E,767,274,281,7,120,265,56,1
E768,E,768,229,448,7,150,366,147,1
E769,E,769,258,492,9,150,375,210,1
E770,E,770,150,519,8,110,449,95,1
E771,E,771,221,582,9,176,513,110,1
E772,E,772,472,555,17,339,482,205,1
E773,E,773,367,642,17,277,531,189,1
E774,E,774,260,651,9,171,550,185,1
E775,E,775,443,309,10,356,250,149,1
E776,E,776,452,397,12,412,273,164,1
E777,E,777,491,407,11,372,337,182,1
E778,E,778,474,496,12,350,455,169,1
E779,E,779,441,388,5,321,382,128,1
E780,E,780,517,571,13,329,397,350,1
E781,E,781,347,373,4,223,277,213,1
E782,E,782,452,486,10,369,400,160,1
E783,E,783,425,451,9,327,378,156,1
E784,E,784,384,530,10,341,410,167,1
E785,E,785,38,536,3,27,463,79,1
E786,E,786,424,478,12,319,390,186,1
E787,E,787,665,606,11,507,530,217,1
E788,E,788,616,515,13,484,437,206,1
E789,E,789,625,551,14,492,446,229,1
E790,E,790,532,460,13,438,401,150,1
E791,E,791,527,462,14,465,349,185,1
E792,E,792,445,445,14,332,367,189,1
E793,E,793,672,580,12,494,506,240,1
E794,E,794,516,816,15,393,687,234,1
E795,E,795,524,655,15,371,531,251,1
E796,E,796,465,739,14,327,579,272,1
E797,E,797,493,695,15,347,572,244,1
E798,E,798,485,705,12,319,575,270,1
E799,E,799,484,794,14,363,654,236,1
E800,E,800,418,790,14,299,633,258,1
E801,E,801,509,762,16,345,636,256,1
E802,E,802,394,808,15,264,659,271,1
E803,E,803,433,768,13,308,574,295,1
E804,E,804,475,810,23,344,626,296,1
E805,E,805,506,731,23,331,567,313,1
E806,E,806,566,710,8,347,529,342,1
E807,E,807,477,785,16,309,635,289,1
E808,E,808,472,795,17,302,600,335,1
E809,E,809,483,805,22,323,584,354,1
E810,E,810,502,752,12,335,620,276,1
E811,E,811,503,861,21,319,671,348,1
E812,E,812,434,839,22,278,660,328,1
E813,E,813,483,1064,18,304,877,331,1
E814,E,814,404,817,19,271,720,215,1
E815,E,815,492,815,10,308,711,257,1
E816,E,816,464,820,16,323,690,248,1
E817,E,817,505,881,15,314,760,287,1
E818,E,818,513,792,10,351,683,243,1
E819,E,819,425,788,16,282,732,185,1
E820,E,820,492,890,23,322,770,271,1
E821,E,821,474,863,17,322,756,222,1
E822,E,822,584,907,9,408,804,255,1
E823,E,823,313,598,15,200,545,163,1
E824,E,824,496,835,16,339,709,268,1
E825,E,825,259,580,7,141,541,140,1
E826,E,826,301,697,9,185,666,135,1
E827,E,827,464,370,9,381,313,135,1
E828,E,828,465,382,8,281,289,269,1
E829,E,829,396,379,12,295,336,125,1
E830,E,830,472,489,10,400,390,159,1
E831,E,831,418,475,11,341,356,182,1
E832,E,832,373,568,12,227,498,199,1
E833,E,833,516,516,14,399,449,183,1
E834,E,834,558,529,13,504,379,190,1
E835,E,835,225,236,4,170,185,102,1
E836,E,836,319,289,6,174,314,110,1
E837,E,837,355,308,4,240,267,148,1
E838,E,838,410,305,9,198,227,276,1
E839,E,839,345,229,7,253,201,115,1
E840,E,840,472,400,13,384,316,164,1
E841,E,841,424,387,12,364,277,166,1
E842,E,842,508,411,11,406,296,204,1
E843,E,843,358,419,15,215,351,215,1
E844,E,844,198,227,3,169,171,64,1
E845,E,845,522,441,10,342,383,222,1
E846,E,846,142,141,1,87,122,70,1
E847,E,847,304,200,8,214,171,112,1
E848,E,848,400,492,4,261,440,172,1
E849,E,849,373,395,7,234,348,176,1
E850,E,850,328,357,6,228,311,148,1
E851,E,851,420,418,12,287,376,174,1
E852,E,852,297,319,12,197,288,127,1
E853,E,853,257,211,8,136,176,167,1
E854,E,854,492,400,7,295,356,223,1
E855,E,855,287,268,8,184,229,121,1
E856,E,856,285,306,10,195,270,122,1
E857,E,857,290,301,14,216,270,111,1
E858,E,858,284,288,10,179,243,141,1
E859,E,859,341,370,7,181,368,149,1
E860,E,860,430,371,10,289,329,179,1
E861,E,861,419,353,11,215,377,171,1
E862,E,862,256,315,9,145,291,132,1
E863,E,863,377,401,4,263,371,136,1
E864,E,864,319,305,7,221,259,130,1
E865,E,865,415,435,7,312,374,155,1
E866,E,866,244,199,4,138,192,109,1
E867,E,867,228,217,4,110,251,77,1
E868,E,868,282,130,4,191,122,90,1
E869,E,869,485,377,7,350,270,230,1
E870,E,870,411,369,16,266,294,229,1
E871,E,871,628,522,10,495,362,283,1
E872,E,872,442,386,13,331,255,226,1
E873,E,873,412,344,18,303,189,261,1
E874,E,874,486,526,11,389,347,266,1
E875,E,875,429,565,17,331,392,257,1
E876,E,876,646,506,19,459,312,374,1
E877,E,877,272,687,14,206,556,198,1
E878,E,878,449,482,10,371,303,244,1
E879,E,879,427,393,3,297,272,231,1
E880,E,880,814,582,23,586,411,399,1
E881,E,881,422,207,3,321,137,151,1
E882,E,882,772,525,13,606,373,305,1
E883,E,883,853,505,12,715,348,260,1
E884,E,884,387,249,7,319,160,151,1
E885,E,885,566,343,11,500,211,188,1
E886,E,886,459,425,12,391,296,188,1
E887,E,887,623,634,17,427,573,258,1
E888,E,888,532,695,10,404,570,235,1
E889,E,889,459,600,7,345,541,162,1
E890,E,890,467,706,24,331,614,238,1
E891,E,891,475,691,16,332,594,238,1
E892,E,892,564,683,12,384,602,250,1
E893,E,893,671,567,9,461,518,254,1
E894,E,894,548,688,23,377,600,248,1
E895,E,895,565,633,11,380,555,244,1
E896,E,896,569,574,13,374,539,229,1
E897,E,897,605,664,22,408,583,281,1
E898,E,898,551,592,16,387,502,241,1
E899,E,899,583,704,19,400,592,286,1
E900,E,900,533,514,18,374,417,272,1
E901,E,901,725,629,23,530,538,285,1
E902,E,902,594,518,17,435,449,232,1
E903,E,903,725,584,16,517,514,268,1
E904,E,904,498,853,21,263,775,303,1
E905,E,905,485,881,22,269,853,236,1
E906,E,906,460,826,27,284,757,251,1
E907,E,907,551,646,13,372,571,244,1
E908,E,908,596,686,11,403,599,267,1
E909,E,909,481,900,22,275,827,270,1
E910,E,910,453,878,12,269,814,237,1
E911,E,911,431,896,28,239,835,262,0
E912,E,912,467,927,19,256,837,292,1
E913,E,913,613,587,16,418,502,283,1
E914,E,914,551,627,17,371,553,256,1
E915,E,915,554,627,15,391,463,324,1
E916,E,916,475,615,21,335,495,271,1
E917,E,917,518,693,13,327,591,278,1
E918,E,918,542,658,11,376,571,251,1
E919,E,919,508,661,11,352,577,242,1
E920,E,920,583,592,16,397,548,243,1
E921,E,921,462,756,22,286,627,309,1
E922,E,922,366,409,12,255,363,161,1
E923,E,923,357,347,7,275,302,130,1
E924,E,924,641,530,16,346,434,366,1
E925,E,925,489,619,18,316,561,233,1
E926,E,926,508,611,13,345,542,221,1
E927,E,927,536,688,13,361,619,244,0
E928,E,928,391,557,16,252,495,206,0
E929,E,929,426,622,16,218,584,249,0
E930,E,930,451,567,17,277,518,228,0
E931,E,931,475,588,30,328,544,218,1
E932,E,932,413,600,19,238,565,223,0
E933,E,933,444,625,10,253,584,229,1
E934,E,934,443,481,15,267,440,223,1
E935,E,935,463,639,20,295,558,255,1
E936,E,936,442,526,15,281,487,188,1
E937,E,937,416,534,12,262,471,200,1
E938,E,938,447,605,13,280,528,242,1
E939,E,939,531,703,18,358,607,262,1
E940,E,940,488,572,14,328,492,230,1
E941,E,941,462,719,20,268,607,313,1
E942,E,942,490,535,16,242,498,287,1
E943,E,943,645,570,14,398,516,293,1
E944,E,944,589,702,14,363,658,267,1
E945,E,945,575,747,16,360,675,281,1
E946,E,946,546,481,15,337,477,216,1
E947,E,947,567,584,15,352,564,238,1
E948,E,948,443,660,13,271,619,206,1
E949,E,949,471,631,12,281,580,241,1
E950,E,950,536,556,8,367,526,197,1
E951,E,951,522,532,19,371,483,209,1
E952,E,952,390,666,16,223,623,208,1
E953,E,953,414,589,18,246,547,210,1
E954,E,954,395,615,11,247,543,217,1
E955,E,955,425,579,16,226,545,234,1
